"coreid","goodQualityAccessURI","scientificName","caption","comments","tag"
5041785,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4337_Heterodermia_albicans_1673809046.jpg","Polyblastidium albicans","","field image","HasOrganism"
5041785,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4337_Heterodermia_albicans_1673809154.jpg","Polyblastidium albicans","","","HasOrganism"
5041786,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4342_Cladonia_apodocarpa_2_1673809658.jpg","Cladonia apodocarpa","","field image","HasOrganism"
5041786,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4342_Cladonia_apodocarpa_3_1673809809.jpg","Cladonia apodocarpa","","","HasOrganism"
5041787,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4345_Leepraria_finkii_1673810563.jpg","Lepraria finkii","","field image","HasOrganism"
5041787,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4345_Leepraria_finkii_2_1673810600.jpg","Lepraria finkii","","","HasOrganism"
5041788,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4344_Cladonia_1673812021.jpg","Cladonia ramulosa","","field image","HasOrganism"
5041788,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4344_Cladonia_ramulosa_1673812226.jpg","Cladonia ramulosa","","","HasOrganism"
5041788,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4344_Cladonia_ramulosa_2_1673812261.jpg","Cladonia ramulosa","","","HasOrganism"
761614,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_1966_Cladonia_macilenta_1673814319.jpg","Cladonia macilenta","","","HasOrganism"
5041789,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4339_Leptogium_cyanescens_1673814861.jpg","Leptogium cyanescens","","field image","HasOrganism"
5041790,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4341_Cladonia_cristatella_1673815447.jpg","Cladonia cristatella","","field image","HasOrganism"
5041791,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4340_Traponora_varians_1673816299.jpg","Xanthosyne varians","","field image","HasOrganism"
5041791,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4340_Traponora_varians_2_1673816524.jpg","Xanthosyne varians","","","HasOrganism"
5041791,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4340_Traponora_varians_asc_1673816549.jpg","Xanthosyne varians","","","HasOrganism"
5041791,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4340_Traponora_varians_asc_1673816578.jpg","Xanthosyne varians","","Apothecial section in water.","HasOrganism"
5041792,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4343_Mycoporum_on_beech_1673820697.jpg","Mycoporum compositum","","field image","HasOrganism"
5041792,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4343_Mycoporum_compositum_1673820719.jpg","Mycoporum compositum","","","HasOrganism"
5041792,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4343_Mycoporum_compositum__1673820744.jpg","Mycoporum compositum","","","HasOrganism"
5041792,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4343_Mycoporum_compositum__1673820785.jpg","Mycoporum compositum","","Ascomatal section in water.","HasOrganism"
5041792,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4343_Mycoporum_compositum__1673820806.jpg","Mycoporum compositum","","Ascomatal section in water.","HasOrganism"
5041792,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4343_Mycoporum_compositum__1673820832.jpg","Mycoporum compositum","","spore","HasOrganism"
3412642,"https://lichenportal.org/imglib/lichens/UCSC/00007/PC130073_1674080016.jpg","Lecidea cruciaria","habit","","HasOrganism"
5045348,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4358_Pseudosagedia_cestren_1674336177.jpg","Pseudosagedia cestrensis","","","HasOrganism"
5045348,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4358_Pseudosagedia_cestren_1674336210.jpg","Pseudosagedia cestrensis","","","HasOrganism"
1475626,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_32_Graphis_erumpens_1674418407.jpg","Phaeographis erumpens","","","HasOrganism"
1475626,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_32_Graphis_erumpens_1674418441.jpg","Phaeographis erumpens","","","HasOrganism"
1475626,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_32_Graphis_erumpens_1674420497.jpg","Phaeographis erumpens","","Ascomatal section in water.","HasOrganism"
763298,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1864_Phaeographis_punctifo_1674420919.jpg","Phaeographis punctiformis","","","HasOrganism"
763298,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1864_Phaeographis_punctifo_1674420943.jpg","Phaeographis punctiformis","","","HasOrganism"
763298,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1864_Phaeographis_punctifo_1674421850.jpg","Phaeographis punctiformis","","","HasOrganism"
763298,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1864_Phaeographis_punctifo_1674421945.jpg","Phaeographis punctiformis","","","HasOrganism"
763233,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_740_Phaeographis_lobata_1674422623.jpg","Phaeographis lobata","","","HasOrganism"
763233,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_740_Phaeographis_lobata_2_1674422646.jpg","Phaeographis lobata","","","HasOrganism"
760856,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1027_Phaeographis_erumpens_1674423360.jpg","Phaeographis erumpens","","","HasOrganism"
760856,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1027_Phaeographis_erumpens_1674423381.jpg","Phaeographis erumpens","","","HasOrganism"
5045349,"https://lichenportal.org/imglib/lichens/OS/OS0149/OchrolechiaTrochocloraFortHill_1674426539.jpg","Ochrolechia trochophora","Ochrolechia trochophora growing over moss (Pylaisiadelpha tenuirostris)","","HasOrganism"
5045353,"https://lichenportal.org/imglib/lichens/OS/OS0149/OchrolechiaTrochocloraSSF_1674427926.jpg","Ochrolechia trochophora","Ochrolechia trochophora growing on bark of leaning oak tree","","HasOrganism"
5045354,"https://lichenportal.org/imglib/lichens/OS/OS0149/ChrysothrixChamecyparicolaJack_1674429675.jpg","Chrysothrix chamaecyparicola","Chrysothrix chamaecyparicola","","HasOrganism"
5045355,"https://lichenportal.org/imglib/lichens/OS/OS0149/VahliellaLeucophaeaLawrence_1674445599.jpg","Vahliella leucophaea","Vahliella leucophaea growing on lightly calcareous sandstone boulder","","HasOrganism"
5045356,"https://lichenportal.org/imglib/lichens/OS/OS0149/PeltigeraPratextataLawrence_1674446239.jpg","Peltigera praetextata","Peltigera pratextata growing on lightly calcareous sandstone boulder with Vahliella leucophaea","","HasOrganism"
5045621,"https://lichenportal.org/imglib/lichens/OS/OS0149/RicQueSMSNP_1674523252.jpg","Ricasolia quercizans","Ricasolia quercizans","Growing on bark of medium sized yellow buckeye overlooking a creek valley","HasOrganism"
5045622,"https://lichenportal.org/imglib/lichens/OS/OS014/LepMilSMSNP_1674523579.jpg","Leptogium milligranum","Leptogium milligranum","Growing on bark of medium sized yellow buckeye overlooking a creek valley","HasOrganism"
5045623,"https://lichenportal.org/imglib/lichens/OS/OS0149/ArtSpeSMSNP_1674524057.jpg","Arthothelium spectabile","Arthothelium spectabile","Growing on bark of buckeys in floodplain","HasOrganism"
5045624,"https://lichenportal.org/imglib/lichens/OS/OS0149/FlaPapLV_1674524436.jpg","Flakea papillata","Flakea pappliata","Growing under shaded sandstone ledge","HasOrganism"
5045625,"https://lichenportal.org/imglib/lichens/OS/OS0149/CoePinAH_1674524932.jpg","Coenogonium pineti","Coenogonium pineti","Growing on moss over the base of a tree in hollow","HasOrganism"
5045626,"https://lichenportal.org/imglib/lichens/OS/OS0149/PhaSquWFC_1674525325.jpg","Phaeophyscia squarrosa","Phaeophyscia squarrosa","Growing on moss over dry sandstone rock outcrop in upland forest","HasOrganism"
5045628,"https://lichenportal.org/imglib/lichens/OS/OS0149/EncTenWNF_1674526445.jpg","Enchylium tenax","Enchylium tenax","Growing on exposed soil in full sun","HasOrganism"
5045629,"https://lichenportal.org/imglib/lichens/OS/OS0149/RamAmeLB_1674526808.jpg","Ramalina americana","Ramalina americana","Growing on fallen branch in floodplain","HasOrganism"
5045630,"https://lichenportal.org/imglib/lichens/OS/OS0149/SarSimDSNP_1674527378.jpg","Sarcogyne similis","Sarcogyen similis","Growing on sandstone in upland forest","HasOrganism"
5045631,"https://lichenportal.org/imglib/lichens/OS/OS0149/RamPetACWA_1674527795.jpg","Ramalina petrina","Ramalina petrina","Growing on dry sandstone ledges","HasOrganism"
5045632,"https://lichenportal.org/imglib/lichens/OS/OS0150/TucFenKR_1674528165.jpg","Tuckermanella fendleri","Tuckermanella fendleri","Growing on dead branch in virginia pine thicket","HasOrganism"
760900,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1108_Phaeographis_erumpens_1675026337.jpg","Phaeographis erumpens","","","HasOrganism"
760900,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1108_Phaeographis_erumpens_1675026359.jpg","Phaeographis erumpens","","","HasOrganism"
760900,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1027_Phaeographis_erumpens_1675026393.jpg","Phaeographis erumpens","","Ascomatal section in water.","HasOrganism"
760900,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1027_Phaeographis_erumpens_1675026416.jpg","Phaeographis erumpens","","spores","HasOrganism"
762569,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1746_Phaeographis_erumpens_1675028298.jpg","Phaeographis erumpens","","","HasOrganism"
762569,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/GBP_1746_Phaeographis_erumpens_1675028475.jpg","Phaeographis erumpens","","","HasOrganism"
760629,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0002/GBP_854_Leptogium_austroameric_1675028731.jpg","Leptogium austroamericanum","","","HasOrganism"
760629,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0002/GBP_854_Leptogium_austroameric_1675028760.jpg","Leptogium austroamericanum","","","HasOrganism"
1817942,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0004/GBP_3382_Leptogium_austroameri_1675029180.jpg","Leptogium austroamericanum","","","HasOrganism"
762004,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0002/GBP_2309a_Leptogium_austroamer_1675029612.jpg","Leptogium austroamericanum","","","HasOrganism"
5069251,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/Lichenodiplis_lecanorae_1675032181.jpg","Lichenodiplis lecanorae","","","HasOrganism"
5069251,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/Lichenodiplis_lecanorae_2_1675032211.jpg","Lichenodiplis lecanorae","","","HasOrganism"
5069251,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/Lichenodiplis_lecanorae_micro_1675032242.jpg","Lichenodiplis lecanorae","","microimage","HasOrganism"
5069251,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/Lichenodiplis_lecanorae_squash_1675032282.jpg","Lichenodiplis lecanorae","","pycnidial squash","HasOrganism"
5069252,"https://lichenportal.org/imglib/lichens/CNALH_Observation/202301/P1280005_1675047109.jpg","Teloschistes flavicans","","","HasOrganism"
5069253,"https://lichenportal.org/imglib/lichens/CNALH_Observation/202301/P1280003_1675047194.jpg","Parmotrema perlatum","","","HasOrganism"
5069256,"https://lichenportal.org/imglib/lichens/OBI/202301/Caloplaca_luteominia_luteomini_1675056224.jpg","Polycauliona luteominia var. luteominia","","","HasOrganism"
5069256,"https://lichenportal.org/imglib/lichens/OBI/202301/Caloplaca_luteominia_luteomini_1675056268.jpg","Polycauliona luteominia var. luteominia","","","HasOrganism"
5069257,"https://lichenportal.org/imglib/lichens/OBI/202301/Verrucaria_furfuracea_1430_2_1675057771.jpg","Verrucaria furfuracea","","","HasOrganism"
5069258,"https://lichenportal.org/imglib/lichens/OBI/202301/Sarcogyne_plicata_1368_3_1675058545.jpg","Sarcogyne plicata","","","HasOrganism"
5069260,"https://lichenportal.org/imglib/lichens/OBI/202301/Sarcogyne_plicata_1366_5_1675059781.jpg","Sarcogyne plicata","","","HasOrganism"
5069354,"https://lichenportal.org/imglib/lichens/OS/OS0150/OS0150492_1675184142.jpg","Candelariella xanthostigmoides","Field image 28Jan23 in Miami County Ohio USA","","HasOrganism"
5070311,"https://lichenportal.org/imglib/lichens/CNALH_Observation/202302/KSLICH_0023_in_situ_2_1675461263.jpg","Ochrolechia subpallescens","","","HasOrganism"
3435957,"https://lichenportal.org/imglib/lichens/CSU_Lichens/CSU-L-000/Xanthomendoza43a_1675465846.jpg","Xanthomendoza weberi","","","HasOrganism"
5070312,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_sn_Punctelia_rudect_1675540426.jpg","Punctelia rudecta","","","HasOrganism"
5070313,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Haematomma_accolens_1675540926.jpg","Haematomma accolens","","","HasOrganism"
5070313,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Haematomma_accolens_1675540968.jpg","Haematomma accolens","","","HasOrganism"
5070313,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Haematomma_accolens_1675541671.jpg","Haematomma accolens","","Apothecial section in water.","HasOrganism"
5070313,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Haematomma_accolens_1675541703.jpg","Haematomma accolens","","Apothecial section edge in water.","HasOrganism"
5070313,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Haematomma_accolens_1675541934.jpg","Haematomma accolens","","Apothecial section in K.","HasOrganism"
5070314,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Parmotrema_louisian_1675543151.jpg","Parmotrema louisianae","","","HasOrganism"
5070314,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Parmotrema_louisian_1675543177.jpg","Parmotrema louisianae","","","HasOrganism"
5070315,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_sn_Phaeographis_eru_1675544893.jpg","Phaeographis erumpens","","","HasOrganism"
5070315,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_sn_Phaeographis_eru_1675544934.jpg","Phaeographis erumpens","","","HasOrganism"
5070315,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_sn_Phaeographis_eru_1675544964.jpg","Phaeographis erumpens","","Ascomatal section in water.","HasOrganism"
5070316,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichman_Bathelium_carolinian_1675549803.jpg","Bathelium carolinianum","","","HasOrganism"
5070316,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichman_Bathelium_carolinian_1675550013.jpg","Bathelium carolinianum","","Ascomatal sections in water.","HasOrganism"
5070316,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichman_Bathelium_carolinian_1675550078.jpg","Bathelium carolinianum","","ascospores in asci in squashed ascoma","HasOrganism"
906107,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/WW_Calkins_Arthonia_Cryptothec_1675621717.jpg","Arthonia montagnei","","","HasLabel,HasOrganism"
906107,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0000/WW_Calkins_Arthonia_Cryptothec_1675621751.jpg","Arthonia montagnei","","","HasOrganism"
1314865,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_44_Cladonia_leporin_1675624602.jpg","Cladonia leporina","","","HasLabel,HasOrganism"
1314865,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_44_Cladonia_leporin_1675624690.jpg","Cladonia leporina","","","HasOrganism"
1314865,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_44_Cladonia_leporin_1675624729.jpg","Cladonia leporina","","","HasOrganism"
1314865,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_44_Cladonia_leporin_1675624760.jpg","Cladonia leporina","","","HasOrganism"
1480588,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_Bryocaulon_divergen_1675625581.jpg","Bryocaulon divergens","","","HasLabel,HasOrganism"
1480588,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/WW_Calkins_Bryocaulon_divergen_1675625617.jpg","Bryocaulon divergens","","","HasOrganism"
5070317,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Parmotrema_subrigid_1675628504.jpg","Parmotrema subrigidum","","","HasOrganism"
5070317,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Parmotrema_subrigid_1675628536.jpg","Parmotrema subrigidum","","","HasOrganism"
5070318,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Parmotrema_reticula_1675629478.jpg","Parmotrema reticulatum","","","HasOrganism"
5070319,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Zwackhia_viridis_1675632380.jpg","Zwackhia viridis","","","HasOrganism"
5070320,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichman_Parmotrema_cetratum_1675632684.jpg","Parmotrema cetratum","","","HasOrganism"
763185,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_716_Lecanora_louisianae_1676072306.jpg","Lecanora louisianae","","","HasOrganism"
763185,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_716_Lecanora_louisianae_2_1676072340.jpg","Lecanora louisianae","","","HasOrganism"
762785,"https://lichenportal.org/imglib/lichens/NCU_Lichens/00586/GBP_326_Lecanora_louisianae_1676072933.jpg","Lecanora louisianae","","","HasOrganism"
5034833,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0006/GBP_4325_Haematomma_persoonii__1676086357.jpg","Haematomma persoonii","","Apothecial section in K.","HasOrganism"
5070711,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Lepra_hypothamnolic_1676151628.jpg","Lepra hypothamnolica","","","HasOrganism"
5070711,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Lepra_hypothamnolic_1676151671.jpg","Lepra hypothamnolica","","","HasOrganism"
5070712,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Hypotrachyna_livida_1676152579.jpg","Hypotrachyna livida","","","HasOrganism"
5070711,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202302/B_Wichmann_Lepra_hypothamnolic_1676425202.jpg","Lepra hypothamnolica","","Thallus in UV","HasOrganism"
